OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2026-011E","USA 576","67488","US","","","","","","0","2026-01-17","NO INITIAL ELEMENTS"
"2026-011D","USA 575","67487","US","","","","","","0","2026-01-17","NO INITIAL ELEMENTS"
"2026-011C","USA 574","67486","US","","","","","","0","2026-01-17","NO INITIAL ELEMENTS"
"2026-011B","USA 573","67485","US","","","","","","0","2026-01-17","NO INITIAL ELEMENTS"
"2026-011A","USA 572","67484","US","","","","","","0","2026-01-17","NO INITIAL ELEMENTS"
"2025-276DT","ION-SCV-021","67483","IT","96.17","97.54","584","567","","0","2025-11-28",""
"2025-313BE","OBJECT BE","67482","TBD","94.30","97.40","490","479","","0","2025-12-28",""
"2025-082C","SZ-20 MODULE","67481","PRC","92.12","41.48","385","372","","0","2025-04-24",""
"2025-173E","USA 571","67480","US","","","","","","0","2025-08-13","NO INITIAL ELEMENTS"
"2026-010D","TIANQI 40","67479","PRC","102.37","44.98","879","863","","0","2026-01-15",""
"2026-010C","TIANQI 39","67478","PRC","102.39","44.98","882","861","","0","2026-01-15",""
"2026-010B","TIANQI 38","67477","PRC","102.21","44.98","871","855","","0","2026-01-15",""
"2026-010A","TIANQI 37","67476","PRC","102.28","44.98","876","857","","0","2026-01-15",""
"2026-009B","CZ-2C R/B","67475","PRC","95.80","97.17","626","488","","0","2026-01-15",""
"2026-009A","ALSAT 3A","67474","ALG","94.51","97.46","504","486","","0","2026-01-15",""
"2026-008AE","STARLINK-36408","67473","US","94.27","43.00","484","482","","0","2026-01-14",""
"2026-008AD","STARLINK-36269","67472","US","94.21","43.00","481","480","","0","2026-01-14",""
"2026-008AC","STARLINK-36334","67471","US","94.21","43.00","481","480","","0","2026-01-14",""
"2026-008AB","STARLINK-36454","67470","US","94.27","43.00","484","482","","0","2026-01-14",""
"2026-008AA","STARLINK-36441","67469","US","94.27","43.00","485","481","","0","2026-01-14",""
"2026-008Z","STARLINK-36414","67468","US","94.27","43.00","484","482","","0","2026-01-14",""
"2026-008Y","STARLINK-36425","67467","US","94.27","43.00","484","482","","0","2026-01-14",""
"2026-008X","STARLINK-36520","67466","US","94.26","43.00","484","482","","0","2026-01-14",""
"2026-008W","STARLINK-36437","67465","US","94.27","43.00","484","482","","0","2026-01-14",""
"2026-008V","STARLINK-36421","67464","US","94.22","43.00","482","479","","0","2026-01-14",""
"2026-008U","STARLINK-36505","67463","US","94.27","43.00","484","482","","0","2026-01-14",""
"2026-008T","STARLINK-36504","67462","US","94.21","43.00","482","479","","0","2026-01-14",""
"2026-008S","STARLINK-36522","67461","US","94.27","43.00","484","482","","0","2026-01-14",""
"2026-008R","STARLINK-36523","67460","US","94.27","43.00","484","482","","0","2026-01-14",""
"2026-008Q","STARLINK-36546","67459","US","94.26","43.00","484","482","","0","2026-01-14",""
"2026-008P","STARLINK-36528","67458","US","94.21","43.00","481","480","","0","2026-01-14",""
"2026-008N","STARLINK-36529","67457","US","94.27","43.00","484","483","","0","2026-01-14",""
"2026-008M","STARLINK-36493","67456","US","94.27","43.00","484","482","","0","2026-01-14",""
"2026-008L","STARLINK-36516","67455","US","94.27","43.00","484","482","","0","2026-01-14",""
"2026-008K","STARLINK-36517","67454","US","94.27","43.00","483","483","","0","2026-01-14",""
"2026-008J","STARLINK-36518","67453","US","94.22","43.00","482","479","","0","2026-01-14",""
"2026-008H","STARLINK-36524","67452","US","94.27","43.00","484","482","","0","2026-01-14",""
"2026-008G","STARLINK-36511","67451","US","94.23","43.00","483","480","","0","2026-01-14",""
"2026-008F","STARLINK-36525","67450","US","94.27","43.00","484","482","","0","2026-01-14",""
"2026-008E","STARLINK-36519","67449","US","94.27","43.00","483","483","","0","2026-01-14",""
"2026-008D","STARLINK-36423","67448","US","94.22","43.00","482","479","","0","2026-01-14",""
"2026-008C","STARLINK-36440","67447","US","94.21","43.00","481","480","","0","2026-01-14",""
"2026-008B","STARLINK-36539","67446","US","94.27","43.00","484","482","","0","2026-01-14",""
"2026-008A","STARLINK-36542","67445","US","94.27","43.00","484","482","","0","2026-01-14",""
"2026-007K","CZ-8A R/B","67444","PRC","101.87","50.01","914","781","","0","2026-01-13",""
"2026-007J","HULIANWANG DIGUI-145","67443","PRC","105.75","50.18","1031","1028","","0","2026-01-13",""
"2026-007H","HULIANWANG DIGUI-144","67442","PRC","105.72","50.01","1028","1028","","0","2026-01-13",""
"2026-007G","HULIANWANG DIGUI-143","67441","PRC","105.75","50.01","1031","1028","","0","2026-01-13",""
"2026-007F","HULIANWANG DIGUI-142","67440","PRC","105.79","50.02","1034","1029","","0","2026-01-13",""
"2026-007E","HULIANWANG DIGUI-141","67439","PRC","105.79","50.00","1033","1030","","0","2026-01-13",""
"2026-007D","HULIANWANG DIGUI-140","67438","PRC","105.86","50.01","1037","1032","","0","2026-01-13",""
"2026-007C","HULIANWANG DIGUI-139","67437","PRC","106.02","50.01","1045","1040","","0","2026-01-13",""
"2026-007B","HULIANWANG DIGUI-138","67436","PRC","106.04","50.01","1044","1042","","0","2026-01-13",""
"2026-007A","HULIANWANG DIGUI-137","67435","PRC","105.80","50.01","1032","1031","","0","2026-01-13",""
"2026-006B","CZ-6A R/B","67434","PRC","98.47","142.05","828","543","","0","2026-01-13",""
"2026-006A","YAOGAN-50","67433","PRC","104.10","142.03","953","952","","0","2026-01-13",""
"2026-005AE","STARLINK-36460","67432","US","94.21","43.00","482","479","","0","2026-01-12",""
"2026-005AD","STARLINK-36443","67431","US","93.46","43.00","445","443","","0","2026-01-12",""
"2026-005AC","STARLINK-36515","67430","US","93.46","43.00","445","443","","0","2026-01-12",""
"2026-005AB","STARLINK-36513","67429","US","93.46","43.00","445","443","","0","2026-01-12",""
"2026-005AA","STARLINK-36464","67428","US","93.46","43.00","445","443","","0","2026-01-12",""
"2026-005Z","STARLINK-36459","67427","US","93.46","43.00","445","443","","0","2026-01-12",""
"2026-005Y","STARLINK-36146","67426","US","93.46","43.00","446","442","","0","2026-01-12",""
"2026-005X","STARLINK-36447","67425","US","93.46","43.00","445","443","","0","2026-01-12",""
"2026-005W","STARLINK-36362","67424","US","93.46","43.00","444","443","","0","2026-01-12",""
"2026-005V","STARLINK-36465","67423","US","93.46","43.00","445","442","","0","2026-01-12",""
"2026-005U","STARLINK-36418","67422","US","93.46","43.00","446","442","","0","2026-01-12",""
"2026-005T","STARLINK-36431","67421","US","93.46","43.00","445","443","","0","2026-01-12",""
"2026-005S","STARLINK-35564","67420","US","93.46","43.00","445","443","","0","2026-01-12",""
"2026-005R","STARLINK-36424","67419","US","93.46","43.01","447","441","","0","2026-01-12",""
"2026-005Q","STARLINK-36455","67418","US","93.46","43.00","446","442","","0","2026-01-12",""
"2026-005P","STARLINK-36374","67417","US","93.46","43.00","445","443","","0","2026-01-12",""
"2026-005N","STARLINK-36487","67416","US","93.46","43.00","446","442","","0","2026-01-12",""
"2026-005M","STARLINK-36468","67415","US","93.46","43.00","446","442","","0","2026-01-12",""
"2026-005L","STARLINK-36506","67414","US","93.46","43.00","445","443","","0","2026-01-12",""
"2026-005K","STARLINK-36442","67413","US","93.46","43.00","445","443","","0","2026-01-12",""
"2026-005J","STARLINK-36446","67412","US","93.46","43.00","447","441","","0","2026-01-12",""
"2026-005H","STARLINK-36503","67411","US","93.46","43.00","445","443","","0","2026-01-12",""
"2026-005G","STARLINK-36508","67410","US","93.46","43.00","444","444","","0","2026-01-12",""
"2026-005F","STARLINK-36507","67409","US","93.46","43.00","445","443","","0","2026-01-12",""
"2026-005E","STARLINK-36509","67408","US","93.46","43.00","446","442","","0","2026-01-12",""
"2026-005D","STARLINK-36510","67407","US","93.46","43.01","446","442","","0","2026-01-12",""
"2026-005C","STARLINK-36409","67406","US","93.46","43.00","445","443","","0","2026-01-12",""
"2026-005B","STARLINK-36452","67405","US","93.47","43.00","445","443","","0","2026-01-12",""
"2026-005A","STARLINK-36484","67404","US","93.46","43.00","445","442","","0","2026-01-12",""
"2025-315C","SJ-29B","67403","PRC","1436.10","3.10","35799","35774","","0","2025-12-30",""
"2026-004AR","CONNECTA IOT-15","67402","TURK","94.94","97.46","518","513","","0","2026-01-11",""
"2026-004AQ","CONNECTA IOT-14","67401","TURK","94.83","97.45","518","503","","0","2026-01-11",""
"2026-004AP","CONNECTA IOT-13","67400","TURK","94.88","97.46","520","506","","0","2026-01-11",""
"2026-004AN","OBJECT AN","67399","TBD","94.84","97.46","517","505","","0","2026-01-11",""
"2026-004AM","OBJECT AM","67398","TBD","94.86","97.46","517","506","","0","2026-01-11",""
"2026-004AL","CARBSAR","67397","UK","94.86","97.45","516","507","","0","2026-01-11",""
"2026-004AK","HAWK-13B","67396","US","94.86","97.45","517","507","","0","2026-01-11",""
"2026-004AJ","PANDORA","67395","US","96.79","97.80","609","600","","0","2026-01-11",""
"2026-004AH","LEMUR-2 KUTAR","67394","US","94.84","97.45","518","504","","0","2026-01-11",""
"2026-004AG","HAWK-13C","67393","US","94.86","97.45","517","507","","0","2026-01-11",""
"2026-004AF","HAWK-13A","67392","US","94.86","97.44","516","507","","0","2026-01-11",""
"2026-004AE","FLAMINGO-1","67391","GER","94.90","97.45","518","510","","0","2026-01-11",""
"2026-004AD","CONNECTA IOT-16","67390","TURK","94.93","97.46","518","512","","0","2026-01-11",""
"2026-004AC","OBJECT AC","67389","TBD","94.90","97.46","517","511","","0","2026-01-11",""
"2026-004AB","LEMUR-2 HCS-BAZUS","67388","US","96.71","97.80","604","598","","0","2026-01-11",""
"2026-004AA","LEMUR-2 KATIE","67387","US","96.71","97.80","605","598","","0","2026-01-11",""
"2026-004Z","OBJECT Z","67386","TBD","96.75","97.80","606","600","","0","2026-01-11",""
"2026-004Y","CAPELLA-18 (ACADIA)","67385","US","96.73","97.80","606","599","","0","2026-01-11",""
"2026-004X","CAPELLA-19 (ACADIA)","67384","US","96.84","97.80","608","606","","0","2026-01-11",""
"2026-004W","AETHER-12","67383","CA","96.79","97.80","609","601","","0","2026-01-11",""
"2026-004V","AETHER-11","67382","CA","96.77","97.80","608","600","","0","2026-01-11",""
"2026-004U","AETHER-10","67381","CA","96.77","97.80","608","600","","0","2026-01-11",""
"2026-004T","AETHER-9","67380","CA","96.78","97.80","609","601","","0","2026-01-11",""
"2026-004S","AETHER-8","67379","CA","96.79","97.80","609","601","","0","2026-01-11",""
"2026-004R","AETHER-7","67378","CA","96.79","97.80","609","601","","0","2026-01-11",""
"2026-004Q","AETHER-6","67377","CA","96.77","97.80","608","600","","0","2026-01-11",""
"2026-004P","AETHER-5","67376","CA","96.78","97.80","609","600","","0","2026-01-11",""
"2026-004N","AETHER-4","67375","CA","96.77","97.80","608","600","","0","2026-01-11",""
"2026-004M","AETHER-3","67374","CA","96.78","97.80","608","600","","0","2026-01-11",""
"2026-004L","ICEYE-X64","67373","FIN","96.80","97.80","610","601","","0","2026-01-11",""
"2026-004K","ICEYE-X63","67372","FIN","96.78","97.80","610","599","","0","2026-01-11",""
"2026-004J","UMBRA-12","67371","US","96.77","97.80","609","599","","0","2026-01-11",""
"2026-004H","LEMUR-2 GRAM-E-SUE","67370","US","96.80","97.80","611","600","","0","2026-01-11",""
"2026-004G","OBJECT G","67369","TBD","96.82","97.80","612","601","","0","2026-01-11",""
"2026-004F","LEMUR-2 WOBLER","67368","US","96.81","97.80","612","600","","0","2026-01-11",""
"2026-004E","LEMUR-2 SONNENBLUME","67367","US","96.81","97.80","612","600","","0","2026-01-11",""
"2026-004D","OBJECT D","67366","TBD","96.82","97.80","613","600","","0","2026-01-11",""
"2026-004C","LEMUR-2 MARIO-SOUSA","67365","US","96.82","97.80","612","600","","0","2026-01-11",""
"2026-004B","LEMUR-2 CALLUM-K-J","67364","US","96.82","97.80","613","600","","0","2026-01-11",""
"2026-004A","LEMUR-2 FIKRETDENGIZ","67363","US","96.83","97.80","613","600","","0","2026-01-11",""
"2026-003AE","STARLINK-36428","67362","US","94.27","43.00","484","482","","0","2026-01-09",""
"2026-003AD","STARLINK-35306","67361","US","94.27","43.00","484","482","","0","2026-01-09",""
"2026-003AC","STARLINK-36469","67360","US","94.27","43.00","484","482","","0","2026-01-09",""
"2026-003AB","STARLINK-36499","67359","US","94.27","43.00","484","482","","0","2026-01-09",""
"2026-003AA","STARLINK-36466","67358","US","94.27","43.00","484","482","","0","2026-01-09",""
"2026-003Z","STARLINK-36456","67357","US","94.26","43.00","484","482","","0","2026-01-09",""
"2026-003Y","STARLINK-36429","67356","US","94.27","43.00","484","482","","0","2026-01-09",""
"2026-003X","STARLINK-36477","67355","US","94.27","43.00","484","482","","0","2026-01-09",""
"2026-003W","STARLINK-36448","67354","US","94.26","43.00","483","483","","0","2026-01-09",""
"2026-003V","STARLINK-36474","67353","US","94.27","43.00","483","483","","0","2026-01-09",""
"2026-003U","STARLINK-36479","67352","US","94.22","43.00","481","480","","0","2026-01-09",""
"2026-003T","STARLINK-36478","67351","US","94.21","43.00","481","480","","0","2026-01-09",""
"2026-003S","STARLINK-36475","67350","US","94.26","43.00","484","481","","0","2026-01-09",""
"2026-003R","STARLINK-36457","67349","US","94.27","43.00","484","482","","0","2026-01-09",""
"2026-003Q","STARLINK-36467","67348","US","94.27","42.99","484","483","","0","2026-01-09",""
"2026-003P","STARLINK-36420","67347","US","94.27","43.00","485","481","","0","2026-01-09",""
"2026-003N","STARLINK-36472","67346","US","94.27","43.00","484","482","","0","2026-01-09",""
"2026-003M","STARLINK-35676","67345","US","94.27","43.00","484","482","","0","2026-01-09",""
"2026-003L","STARLINK-36422","67344","US","94.26","43.00","483","482","","0","2026-01-09",""
"2026-003K","STARLINK-36458","67343","US","94.27","43.00","484","482","","0","2026-01-09",""
"2026-003J","STARLINK-36432","67342","US","94.27","42.99","483","483","","0","2026-01-09",""
"2026-003H","STARLINK-36453","67341","US","94.27","43.00","485","481","","0","2026-01-09",""
"2026-003G","STARLINK-36339","67340","US","94.27","43.00","484","482","","0","2026-01-09",""
"2026-003F","STARLINK-36451","67339","US","94.27","43.00","483","483","","0","2026-01-09",""
"2026-003E","STARLINK-36413","67338","US","94.27","43.00","484","482","","0","2026-01-09",""
"2026-003D","STARLINK-36410","67337","US","94.27","42.99","483","483","","0","2026-01-09",""
"2026-003C","STARLINK-36480","67336","US","94.27","43.00","484","482","","0","2026-01-09",""
"2026-003B","STARLINK-36486","67335","US","94.27","43.00","485","481","","0","2026-01-09",""
"2026-003A","STARLINK-35343","67334","US","94.21","43.00","482","479","","0","2026-01-09",""
"2026-002AE","STARLINK-36427","67333","US","94.27","43.00","484","482","","0","2026-01-04",""
"2026-002AD","STARLINK-36492","67332","US","94.27","43.00","484","482","","0","2026-01-04",""
"2026-002AC","STARLINK-36494","67331","US","94.26","43.00","483","483","","0","2026-01-04",""
"2026-002AB","STARLINK-36483","67330","US","94.27","43.00","484","482","","0","2026-01-04",""
"2026-002AA","STARLINK-36496","67329","US","94.27","43.00","484","482","","0","2026-01-04",""
"2026-002Z","STARLINK-36489","67328","US","94.27","43.00","485","481","","0","2026-01-04",""
"2026-002Y","STARLINK-36501","67327","US","94.27","43.00","484","482","","0","2026-01-04",""
"2026-002X","STARLINK-36430","67326","US","94.27","43.00","484","482","","0","2026-01-04",""
"2026-002W","STARLINK-36473","67325","US","94.27","43.00","484","482","","0","2026-01-04",""
"2026-002V","STARLINK-36471","67324","US","94.26","43.00","484","482","","0","2026-01-04",""
"2026-002U","STARLINK-36497","67323","US","94.27","43.00","484","481","","0","2026-01-04",""
"2026-002T","STARLINK-36434","67322","US","94.26","43.01","486","479","","0","2026-01-04",""
"2026-002S","STARLINK-36462","67321","US","94.27","43.00","484","482","","0","2026-01-04",""
"2026-002R","STARLINK-36500","67320","US","94.27","43.01","484","482","","0","2026-01-04",""
"2026-002Q","STARLINK-36470","67319","US","94.27","43.00","484","482","","0","2026-01-04",""
"2026-002P","STARLINK-36498","67318","US","94.27","43.00","484","482","","0","2026-01-04",""
"2026-002N","STARLINK-36450","67317","US","94.26","43.00","484","482","","0","2026-01-04",""
"2026-002M","STARLINK-36461","67316","US","94.27","43.00","484","482","","0","2026-01-04",""
"2026-002L","STARLINK-36463","67315","US","94.26","43.00","485","481","","0","2026-01-04",""
"2026-002K","STARLINK-36476","67314","US","94.26","43.00","485","481","","0","2026-01-04",""
"2026-002J","STARLINK-36445","67313","US","94.26","43.01","485","481","","0","2026-01-04",""
"2026-002H","STARLINK-36485","67312","US","94.27","43.00","484","482","","0","2026-01-04",""
"2026-002G","STARLINK-36495","67311","US","94.26","43.00","485","481","","0","2026-01-04",""
"2026-002F","STARLINK-36491","67310","US","94.27","43.00","484","482","","0","2026-01-04",""
"2026-002E","STARLINK-36482","67309","US","94.27","43.00","484","482","","0","2026-01-04",""
"2026-002D","STARLINK-36449","67308","US","94.26","43.00","483","483","","0","2026-01-04",""
"2026-002C","STARLINK-36481","67307","US","94.27","43.00","483","483","","0","2026-01-04",""
